epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.2108057421196086,0.5535035941791829,0.9781368282706988,0.6401683688163757,0.5791907685214388
2,1.0046500249835864,0.634737887908363,0.9454896310263771,0.6869301199913025,0.6153752938214385
3,0.9057118262938646,0.6747706153936065,0.9820132384741728,0.7054010033607483,0.6168971571561355
4,0.8436531232029111,0.6999590906434457,0.8350282035435308,0.7126490473747253,0.6515308105481801
5,0.7873592185469723,0.7150955525685232,0.8233691916890531,0.7287818789482117,0.6646586180422774
